abstract_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US,attribute_key_2,value_2,attribute_key_2.de_DE,value_2.de_DE,attribute_key_2.en_US,value_2.en_US
M5113,400434,"EUROKRAFT Stapelkarre - Tragfähigkeit 350 kg, mit Gleitkufen - mit Luftreifen","EUROKRAFT hand truck - Load capacity 350 kg, with skids - with air tires","Durch die praktischen <b>Stahl-Gleitkufen</b> kann die Stapelkarre optimal über Kanten und Stufen befördert werden. Der Kunststoffschutz der Gleitkufen bewahrt dabei effektiv vor Kratzern und Beschädigungen. <b>Sicherheits-Kunststoffgriffe</b> sorgen für einen rutschfesten Halt beim Schieben der Stapelkarre. Durch praktische <b>Lufträder mit Wälzlagerung</b> wird das Bewegen der Stapelkarre unterstützt. Darüber hinaus kann die Stapelkarre durch ihre hohe <b>Tragfähigkeit von 350 kg</b> auch wuchtige Ladungen aufnehmen ohne den Verwender zu belasten. <p>Der Rahmen der Stapelkarre besteht aus <b>pulverbeschichtetem Stahl</b>, welches eine hohe Stabilität und Haltbarkeit aufweist. Durch ein Nachrüsten mit höhenverstellbaren Tragarmen (siehe Zubehör) kann die Stapelkarre ganz einfach zur Stuhlkarre erweitert werden.</p> <ul><li>Schaufel BxT 290 x140 mm</li><li>Gesamt HxB 1430 x 450 mm</li><li>Räder mit Wälzlagerung</li><li>Mit Sicherheits-Kunststoffgriffen</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p><b>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</b></p> Mit Sicherheits-Kunststoffgriffen.<br/>Hochwertig pulverbeschichtet, serienmäßig lichtblau RAL 5012. Räder mit Wälzlagerung. Ideal zum Transport über Stufen und Kanten.<br/><B>Mit höhenverstellbaren Tragarmen zur Stuhlkarre nachrüstbar.</B> ","Thanks to the practical <b>steel skids</b> the hand truck can be optimally transported over edges and steps. The plastic protection of the skids thus effectively protects against scratches and damages. <b>Safety plastic handles</b> ensure slip-proof holding while pushing the hand truck. The practical <b>air wheels with roller bearings</b> support you in moving the hand truck. Moreover, the hand truck can also remove heavy loads without burdening the user thanks to its high <b>load capacity of 350 kg</b>. <p>The frame of the hand truck consists of <b>powder-coated steel</b>, which shows high stability and durability. Thanks to retrofitting with height-adjustable carrying arms (see Accessories), the hand truck can be easily expanded to a wheelbarrow.</p> <ul><li>Shovel WxD 290x140 mm</li><li>Overall HxW 1430 x 450 mm</li><li>Wheels with roller bearing</li><li>With safety plastic grips</li></ul>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Custom-made products possible<p><b>Available in nearly every RAL color. Extra charge 10%.</b></p> With safety plastic grips.<br/>High-quality powder-coated, standard light blue RAL 5012. Wheels with roller bearings. Ideal for transporting over steps and edges.<br/><B>With height-adjustable carrying arms, can be retrofitted as a wheelbarrow.</B> ",1,1,,,,,,,,,,,,,,
M5147,401768,"EUROKRAFT Alu-Transportkarre - Tragfähigkeit 200 kg, mit Gleitkufen - Tragfähigkeit 200 kg","EUROKRAFT aluminum hand truck - Load capacity 200 kg, with skids - load capacity 200 kg","Um Hindernisse wie Bordsteinkanten, Treppenstufen und Türschwellen leicht zu überwinden, ist die Alu-Transportkarre mit <b>Gleitkufen</b> ausgerüstet. Sie ermöglichen ein leichtes Abstützen und gleichzeitiges Herüberziehen über die Hindernisse. Die <b>Gesamthöhe von 1.300 mm</b> erlaubt einen sicheren und aufrechten Stand beim Hochziehen der Karre über eine Stufe oder Kante.  <p>Damit das schützende Material der Alu-Transportkarre nicht beschädigt wird, sind die Gleitkufen mit einer Schutzummantelung versehen. Die eloxierte Alu-Transportkarre kann <b>bis zu 200 kg</b> tragen, verfügt jedoch selbst über ein <b>Eigengewicht von nur 8 kg</b>. Besonders ruhig laufen die <b>profilierten Luftreifen</b> durch die sichere Gleitlagerung.</p> <ul><li>feste Schaufel aus gesicktem Alublech</li><li>Maße der Schaufel: BxT 280 x 260 mm</li><li>Gesamtmaße: HxB 1.300 x 500 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich  Sicherer und einfacher Transport über Stufen und Kanten mittels Gleiten auf den Kufen bei schwerer und sperriger Last. ","To overcome obstacles such as curbs, steps and door thresholds, the aluminum transport cart is equipped with <b>skids</b>. They allow for easy support and simultaneous pulling over obstacles. The <b>overall height of 1,300 mm</b> maintains a secure and straight status while lifting the trunk over a step or edge.  <p>So that the protective material of the aluminum transport truck is not damaged, the skids are provided with a protective covering. The anodized aluminum transport truck can carry <b>up to 200 kg</b>, but itself has an <b>individual weight of only 8 kg</b>. The <b>profiled air tires</b> run particularly softly thanks to the secure plain bearing.</p> <ul><li>Solid shovel made of a ribbed aluminum sheet.</li><li>Dimensions of the shovel: WxD 280 x 260 mm</li><li>Overall dimensions: HxW 1,300 x 500 mm</li></ul>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Special products possible, easy and secure transport over steps and edges by gliding on skids with heavy and bulky loads. ",1,1,,,,,,,,,,,,,,
M5148,401781,EUROKRAFT Sackkarre mit klappbarer Schaufel - Tragfähigkeit 200 kg - Tragfähigkeit 200 kg,EUROKRAFT hand truck with hinged shovel - load capacity 200 kg - load capacity 200 kg,"Mit der Eurokraft Sackkarre gestaltet sich der Transport über Stufen und Kanten durch das <b>Gleiten auf den Kufen</b> besonders sicher und einfach. Schwere und sperrige Lasten können mit der Sackkarre effizient gesteuert werden. Die EUROKRAFT Sackkarre überzeugt durch ihre hochwertige, robuste Verarbeitung. Durch die geschweißte, <b>eloxierte  Aluminiumrohr-Konstruktion</b> ist die Sackkarre absolut rostfrei und färbt nicht ab. Außerdem hat Aluminium den Vorteil ca. 30% leichter als Stahlrohr zu sein.  <p> Für einen guten Gripp haben die Luftreifen ein <b>leistungsstarkes Stollenprofil</b> sowie funktionelle Gleitlager. Die Schaufel der EUROKRAFT Sackkarre besteht aus gesicktem Alublech und lässt sich bei Bedarf leicht hochklappen. </p> <ul><li>Maße der Schaufel: BxT 280 x 260 mm</li><li>Maße Gesamt: HxB  1.300 x 500 mm</li><li>leichtes, eloxiertes Aluminium</li><Reifen mit Stollenprofil und Gleitlager</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich  Sicherer und einfacher Transport über Stufen und Kanten mittels Gleiten auf den Kufen bei schwerer und sperriger Last. ","With the Eurokraft hand truck, you can transport over steps and edges with ease and security thanks to <b>gliding on the skids</b>. Heavy and bulky loads can be efficiently controlled with the hand truck. The EUROKRAFT hand truck convinces through its high-quality, robust processing. Thanks to its welded, <b>anodized aluminum pipe construction</b>, the hand truck is absolutely rust-free and does not discolor. Moreover, the aluminum has the advantage of being about 30% lighter than steel pipe.  <p> For a good grip, the air tires have a <b>powerful cleat profile</b> as well as functional bearings. The shovel of the EUROKRAFT hand truck consists of a ribbed aluminum sheet and can easily be folded up as needed. </p> <ul><li>Dimensions of the shovel: WxD 280 x 260 mm</li><li>Overall dimensions: HxW  1,300 x 500 mm</li><li>light, anodized aluminum</li><Tires with cleat profile and bearings</li></ul>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Special products possible, easy and secure transport over steps and edges by gliding on skids with heavy and bulky loads. ",1,1,,,,,,,,,,,,,,
M43347,508321,"Wolf Aufsatzschrank - 2 Abteile, HxBxT 445 x 600 x 500 mm - feuerrot",Wolf small cabinet - 2 compartments - HxWxD 445 x 600 x 500 mm - fire red,"Zu den Schließfachschränken passende Aufsatzschränke, die mit dem jeweiligen Unterschrank verschraubt werden.<p>","The small cabinets suitable for the locker cabinets, which are screwed together with the appropriate base unit.<p>",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
M90800,108287,"Mauser Schiebetürschrank - Aufsatzschrank, Schrankbreite 1600 mm - HxBxT 500 x 1600 x 500 mm, lichtgrau / ultramarinblau","Mauser hinged door cabinet - small cabinet, cabinet width 1600 mm - HxWxD 500 x 1600 x 500 mm - light gray / ultramarine blue"," Hochwertige, einbrennlackierte Stahlblechkonstruktion (0,8 mm). Korpus verschweißt.<br/>Leichtgängige Schiebetüren mit Bügelgriff auf Kugellagerrollen. Gummipuffer garantieren geräuscharmes Anschlagen der Türen. Zentralverriegelung per Drehzylinderschloss mit Wechselkern inklusive 2 Schlüssel.<br/>Fachböden graphitschwarz RAL 9011, im 25-mm-Raster verstellbar, Tragkraft pro Boden ca. 50 kg. Aufsatzschränke inkl. Montagematerial. "," High-quality, stove-enameled steel sheet construction (0.8 mm). Body welded.<br/>Smooth-running sliding doors with push handle on coated rollers. Rubber buffer guarantees low-noise door movement. Central locking by cylinder lock with change core, including 2 keys.<br/>Graphite black shelves, RAL 9011, adjustable in 25-mm pattern, load strength per base approx. 50 kg. Small cabinets including assembly material. ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
M90806,108302,"Mauser Schiebetürschrank - mit 8 Fachböden, Mitteltrennwand - HxBxT 1950 x 1600 x 500 mm, lichtgrau","Mauser hinged door cabinet - with 8 shelves, center separating wall - HxWxD 1950 x 1600 x 500 mm - light gray"," Hochwertige, einbrennlackierte Stahlblechkonstruktion (0,8 mm). Korpus verschweißt.<br/>Leichtgängige Schiebetüren mit Bügelgriff auf Kugellagerrollen. Gummipuffer garantieren geräuscharmes Anschlagen der Türen. Zentralverriegelung per Drehzylinderschloss mit Wechselkern inklusive 2 Schlüssel.<br/>Fachböden graphitschwarz RAL 9011, im 25-mm-Raster verstellbar, Tragkraft pro Boden ca. 50 kg. Sockelhöhe 100 mm. Serienmäßig Höhenausgleichsschrauben. "," High-quality, stove-enameled steel sheet construction (0.8 mm). Body welded.<br/>Smooth-running sliding doors with push handle on coated rollers. Rubber buffer guarantees low-noise door movement. Central locking by cylinder lock with change core, including 2 keys.<br/>Graphite black shelves, RAL 9011, adjustable in 25-mm pattern, load strength per base approx. 50 kg. Base height 100 mm. Standard height adjustment screws. ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
M1006811,213103,"Besucherstuhl, stapelbar - Rückenlehne gepolstert, Gestell verchromt - Polster grau, VE 4 Stk","Visitor chair, stackable - backrest upholstered, substructure chromed - upholstery gray, VE 4 pieces","Der <B>Besucherstuhl</B> ist mit seinem ergonomisch geformten und weich gepolsterten Sitz ideal für Besucher, Konferenzen und Besprechungsräume. Bis zu zwölf Stühle lassen sich einfach übereinander stapeln. Das stabile Vierfußgestell aus Ovalrohr und die gepolsterte 350 mm hohe Rückenlehne sorgen für ein angenehmes Sitzen. Der Besucherstuhl ist in vielen Farben erhältlich.<br/><br/>Die Verpackungseinheit beträgt je zwei bzw. vier Stück. Sitz ergonomisch geformt und weich gepolstert. Stabiles Vierfußgestell aus Ovalrohr.<br/><B>Sitzmaße</B><br/>HxBxT 470 x 475 x 415 mm. Rückenlehnenhöhe 350 mm.<br/><B>Verpackungseinheit je 2 bzw. 4 Stück.</B> Mit gepolsterter Rückenlehne. ","The <B>visitor chair</B>, with its ergonomically formed and softly upholstered seat, is ideal for visitors, meetings, and discussion rooms. Up to twelve chairs can be easily stacked on one another. The stable four-foot substructure made of oval pipe and the upholstered 350-mm-high backrests ensure pleasant sitting. The visitor chair is available in many colors.<br/><br/>The packaging unit amounts to two or four pieces each. The seat is ergonomically formed and softly upholstered. Stable four-foot substructure made of oval pipe.<br/><B>Seat dimensions</B><br/>HxWxD 470 x 475 x 415 mm. Backrest height 350 mm.<br/><B>Packaging unit 2 or 4 pieces each.</B> With upholstered backrest. ",1,1,,,,,,,,,,,,,,
M1014645,464003,Paletthubwagen - verzinkt - Gabellänge 1150 mm,Pallet lift truck - Galvanized - fork length 1150 mm,"Dieser <strong>Paletthubwagen</strong> besteht aus verwindungssteifen Stahl. Der Durchmesser der Lenkräder beträgt 200mm. Der Paletthubwagen kann optimal im Außenbereich, z.B. auf Laderampen eingesetzt werden. Die Länge der Gabel ist 1150mm. Die <strong>Tragbereite des Paletthubwagens</strong>  beläuft sich auf 540mm. Verwindungssteife Stahlkonstruktion. Rad-Ø der Lenkräder 200 mm. Ideal für den Außenbereich, z.B. auf der Laderampe. ","This <strong>pallet lift truck</strong> is made of torsion-resistant steel. The diameter of the steering wheels amounts to 200 mm. The pallet lift truck can be optimally used in the outdoor area, e.g. on loading ramps. The length of the fork is 1150 mm. The <strong>carrying width of the pallet lift truck</strong> amounts to 540 mm. Torsion-resistant steel construction. Wheel Ø of the steering wheels 200 mm. Ideal for the outdoor area, e.g. on loading ramps. ",1,1,,,lenkradmaterial,Nylon,lenkradmaterial,Nylon,lenkradmaterial,nylon,,,,,,
M1014653,464005,"QUIPO Paletthubwagen, melonengelb - Tragfähigkeit 3000 kg - ohne Bremse","QUIPO pallet lift truck, melon yellow - Load capacity 3000 kg - without brake","Der <B>Paletthubwagen</B> ist ein sehr robuster und leistungsstarker Hubwagen mit einer Tragfähigkeit von 3000 kg. Zu den Ausstattungs-Extras gehören eine verstärkte Hydraulik, eine feinfühlige Absenkregulierung und ein Überlastungsventil. Der Paletthubwagen ist melonengelb pulverbeschichtet. Ein sehr robuster und leistungsstarker Hubwagen. Verstärkte Hydraulik, feinfühlige Absenkregulierung, Überlastventil.<br/>Pulverbeschichtet, melonengelb RAL 1028.  ","The <B>pallet lift truck</B> is a very robust and powerful lift truck with a load capacity of 3000 kg. The equipment extras include a reinforced hydraulic system, precise lowering recognition, and an overload outlet. The pallet lift truck is powder-coated in melon yellow. A very robust and powerful lift truck. Reinforced hydraulics, precise lowering recognition, overload outlet.<br/>Powder-coated, melon yellow RAL 1028.  ",1,1,,,lenkradmaterial,Polyurethan,lenkradmaterial,Polyurethan,lenkradmaterial,polyurethane,,,,,,
M1015355,464002,"QUIPO Paletthubwagen, gelb - Lenkräder Polyurethan - Lastrollen Polyurethan","QUIPO pallet lift truck, yellow - Steering wheels polyurethane - load rollers polyurethane"," Stabiler Rahmen aus verwindungsfreiem Stahl. Hochwertige Pulverbeschichtung in Melonengelb RAL 1028. Passend für EURO-Tauschpaletten.<br/><br/><B>Tandemrollen: </B>Ideal bei hoher Last. Vorteilhaft auf unebenen Böden.<br/><B>Radsatz: </B>Kugelgelagert – geringer Rollwiderstand und lange Lebensdauer. <B>Lenkräder Polyurethan.</B> Auf Aluminium-Felge, Ø 200 mm.<br/><B>Tandem-Lastrollen aus Polyurethan (PU),</B> Ø 80 mm. "," Stable frame made of torsion-free steel. High-quality powder coating in melon yellow RAL 1028. Suitable for EURO exchangeable pallets.<br/><br/><B>Tandem rollers: </B>Ideal for high loads. Advantageous on uneven floors.<br/><B>Wheel set: </B>Ball bearing mounted – Low roll resistance and long lifespan. <B>Polyurethane steering wheels.</B> Made of aluminum rim, Ø 200 mm.<br/><B>Tandem load rollers made of polyurethane (PU),</B> Ø 80 mm. ",1,1,,,lenkradmaterial,Polyurethan,lenkradmaterial,Polyurethan,lenkradmaterial,polyurethane,,,,,,
M1024601,464000,"QUIPO Paletthubwagen, gelb - Lastrollen Nylon (PA) - Lenkräder Vollgummi","QUIPO pallet lift truck, yellow - Nylon load rollers (PA) - solid rubber steering wheels"," Stabiler Rahmen aus verwindungsfreiem Stahl. Hochwertige Pulverbeschichtung in Melonengelb RAL 1028. Passend für EURO-Tauschpaletten.<br/><br/><B>Tandemrollen: </B>Ideal bei hoher Last. Vorteilhaft auf unebenen Böden.<br/><B>Radsatz: </B>Kugelgelagert – geringer Rollwiderstand und lange Lebensdauer. Lenkräder Vollgummi. Auf Aluminium-Felge, Ø 200 mm. "," Stable frame made of torsion-free steel. High-quality powder coating in melon yellow RAL 1028. Suitable for EURO exchangeable pallets.<br/><br/><B>Tandem rollers: </B>Ideal for high loads. Advantageous on uneven floors.<br/><B>Wheel set: </B>Ball bearing mounted – Low roll resistance and long lifespan. Solid rubber steering wheels. Made of aluminum rim, Ø 200 mm. ",1,1,,,lenkradmaterial,Vollgummi,lenkradmaterial,Vollgummi,lenkradmaterial,solid rubber,,,,,,
M1015356,464001,"QUIPO Paletthubwagen, gelb - Lenkräder Vollgummi - Lastrollen Polyurethan","QUIPO pallet lift truck, yellow - Steering wheels solid rubber - load rollers polyurethane"," Stabiler Rahmen aus verwindungsfreiem Stahl. Hochwertige Pulverbeschichtung in Melonengelb RAL 1028. Passend für EURO-Tauschpaletten.<br/><br/><B>Tandemrollen: </B>Ideal bei hoher Last. Vorteilhaft auf unebenen Böden.<br/><B>Radsatz: </B>Kugelgelagert – geringer Rollwiderstand und lange Lebensdauer. Lenkräder Vollgummi. Auf Aluminium-Felge, Ø 200 mm. "," Stable frame made of torsion-free steel. High-quality powder coating in melon yellow RAL 1028. Suitable for EURO exchangeable pallets.<br/><br/><B>Tandem rollers: </B>Ideal for high loads. Advantageous on uneven floors.<br/><B>Wheel set: </B>Ball bearing mounted – Low roll resistance and long lifespan. Solid rubber steering wheels. Made of aluminum rim, Ø 200 mm. ",1,1,,,lenkradmaterial,Vollgummi,lenkradmaterial,Vollgummi,lenkradmaterial,solid rubber,,,,,,
M21091,420550,Verbatim Speicherkarte SDXC Card 44024 64GB Class10,Verbatim storage card SDXC card 44024 64GB Class10,"Mit SDXC-Karten können aufgrund zweier technischer Entwicklungen erheblich größere Datenmengen verarbeitet werden. Über die UHS-1-Schnittstelle können Filme, Videos und Bilder mit einer hohen Geschwindigkeit übertragen werden. Die SDXC Speicherkarte ist eine Weiterentwicklung der SDHC Karte. Inkl. der gesetzlichen Pauschalabgaben.<p>* Klassenbezeichnung: Class 10 * Kapazität des Speichers (unkomprimiert): 64 Gbyte * max. Schreibgeschwindigkeit: 10 Mbyte/s * max. Lesegeschwindigkeit: 10 Mbyte/s","With SDXC cards, thanks to the two technical developments, substantially larger amounts of data can be processed. Via the UHS-1 interface, films, videos and images can be transferred with a high speed. The SDXC storage card is a further development of the SDHC card. Including the legal flat-rate charges.<p>* Class designation: Class 10 * Capacity of the storage (uncompressed) 64 Gbyte * max. write speed: 10 Mbyte/s * max. reading speed: 10 Mbyte/s",1,1,,,,,,,,,,,,,,
M90810,108263,"Aktenschrank mit zwei Fachböden - HxBxT 1270 x 800 x 420 mm - Korpus weiß, Türen Zwetschge-Dekor","Filing cabinet with two shelves - HxWxD 1270 x 800 x 420 mm - body white, doors plum decor"," Melaminharzbeschichtete Spanplatten, 19 mm stark. Fachböden höhenverstellbar, Sockelfüße durch den Boden hindurch verstellbar. Mit weißem Korpus und Türen in Zwetschge-Dekor. Schrank mit Drehknauf, abschließbar.  "," Melamine-coated chipboards, 19 mm thick. Shelves height-adjustable, leveling feet adjustable through the floor. With a white body and doors in plum decor. Cabinet with turning knob, lockable.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
M55936,544183,"Wolf – Garderobenschrank, Fachhöhe 540 mm - 1 Abteil à 300 mm Breite - anthrazitgrau / lichtgrau","Wolf – Clothes cabinet, shelf height 540 mm - 1 compartment at 300 mm width - anthracite gray / light gray"," Widerstandsfähige Stahlblechkonstruktion mit Sicherheitsabkantungen. Hochwertige Einbrennlackierung, in 7 verschiedenen Farbkombinationen.<br/>Glatte Türfronten mit geschlossen gekantetem Versteifungsprofil. Geräuscharmer Türanschlag durch Gummipuffer.<br/>Problemlose Reinigung durch randlose Innenfächer. Belüftungsöffnungen in der Rückwand.<br/>Serienmäßig mit Sicherheitszylinderschloss, verschiedenschließend, 2 Schlüssel und Türschutz aus Kunststoff. Sockelhöhe 100 mm.  "," Durable steel sheet construction with safety edges. High-quality stove enameling, in 7 different color combinations.<br/>Smooth door fronts with closed folded reinforcement profile. Low-noise door hinge thanks to rubber buffer.<br/>Easy cleaning thanks to rimless inner shelves. Ventilation openings in the rear wall.<br/>Standard with safety cylinder closure, unique locking, 2 keys and plastic door protection. Base height 100 mm.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
