abstract_sku,old_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US
M72935,,103907,"Hammerbacher UPLINER Stehschreibtisch, manuell höhenverstellbar - 725 – 1185 mm, BxT 1600 x 800 mm - Tischplatte Buche-Dekor","Hammerbacher UPLINER Stehschreibtisch, manuell höhenverstellbar - 725 – 1185 mm, BxT 1600 x 800 mm - Tischplatte Buche-Dekor"," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 6 mm je Kurbelschlag.<br/>Dynamische Tragkraft ca. 60 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  "," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 6 mm je Kurbelschlag.<br/>Dynamische Tragkraft ca. 60 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  ",1,1,,,gestellfarbe,silber,gestellfarbe,silber,gestellfarbe,silber
M72937,,103889,"Hammerbacher UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 1200 x 800 mm - Tischplatte Buche-Dekor","Hammerbacher UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 1200 x 800 mm - Tischplatte Buche-Dekor"," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  "," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  ",1,1,,,gestellfarbe,silber,gestellfarbe,silber,gestellfarbe,silber
M72938,,103890,"Hammerbacher UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 1600 x 800 mm - Tischplatte lichtgrau","Hammerbacher UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 1600 x 800 mm - Tischplatte lichtgrau","Bequem sitzen oder gesund stehen – mit dem <B>UPLINER Stehschreibtisch</B> stehen Ihnen beide Optionen zur Verfügung! Der elektrisch höhenverstellbare Schreibtisch bietet Komfort und Ergonomie am Arbeitsplatz. Je nach Wunsch lässt er sich in einer Höhe von 725 mm bis 1185 mm einstellen.<br/><br/>Die Arbeitsfläche besteht aus einer robusten 25 mm starken melaminharzbeschichteten Spanplatte mit ABS-Kanten. Das elegante silberfarbene C-Fuß-Stahlgestell ist mit Teleskop-Seitenteilen ausgestattet. Der UPLINER Stehschreibtisch ist in den Arbeitsplattenfarben Lichtgrau, Buche-Dekor und Weiß erhältlich.<br/><br/>Die statische Tragkraft liegt bei rund 140 kg, die dynamische Tragkraft bei ca. 80 kg. Die Hubgeschwindigkeit beträgt 29 mm/s.<br/><br/>Die Anlieferung des Schreibtisches erfolgt zerlegt. Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  ","Bequem sitzen oder gesund stehen – mit dem <B>UPLINER Stehschreibtisch</B> stehen Ihnen beide Optionen zur Verfügung! Der elektrisch höhenverstellbare Schreibtisch bietet Komfort und Ergonomie am Arbeitsplatz. Je nach Wunsch lässt er sich in einer Höhe von 725 mm bis 1185 mm einstellen.<br/><br/>Die Arbeitsfläche besteht aus einer robusten 25 mm starken melaminharzbeschichteten Spanplatte mit ABS-Kanten. Das elegante silberfarbene C-Fuß-Stahlgestell ist mit Teleskop-Seitenteilen ausgestattet. Der UPLINER Stehschreibtisch ist in den Arbeitsplattenfarben Lichtgrau, Buche-Dekor und Weiß erhältlich.<br/><br/>Die statische Tragkraft liegt bei rund 140 kg, die dynamische Tragkraft bei ca. 80 kg. Die Hubgeschwindigkeit beträgt 29 mm/s.<br/><br/>Die Anlieferung des Schreibtisches erfolgt zerlegt. Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  ",1,1,,,gestellfarbe,silber,gestellfarbe,silber,gestellfarbe,silber
M5108,,400065,"EUROKRAFT Stapel-, Lade- und Sackkarre - Tragfähigkeit 100 kg - mit Vollgummireifen","EUROKRAFT Stapel-, Lade- und Sackkarre - Tragfähigkeit 100 kg - mit Vollgummireifen","Die EUROKRAFT Sackkarre ist der Klassiker unter den Sackkarren. In ihrem funktionellen Aufbau ist sie enorm stabil und bewältigt die ihr angetragenen  Aufgaben mit Leichtigkeit. Getränkekisten, Umzugskartons, Waschmaschinen sowie Installationszubehör und Werkzeugkisten können auf der Sackkarre angenehm transportiert werden. Dabei hilft die <b> breite Schaufel</b>, die Ladung sicher aufzunehmen.  Die <b> Sicherheitsgriffe</b> aus hochfestem Kunststoff liegen gut und sicher in der Hand.  <p>Für eine hohe Qualität und Stabilität sorgt die verschweißte <b>Stahlkonstruktion</b>. Schließlich ist dieser Alltagshelfer eine Anschaffung, die Sie ein ganzes Heim- und Handwerkerleben lang begleiten kann. Für eine leichtgängige Fahrweise sorgen die <b>Vollgummireifen mit Rollenlagerung</b>. Durch ihre massive Beschaffenheit sind sie 100% pannensicher und garantieren eine lange Haltbarkeit. </p> <ul><li>Farbe: lichtblau RAL 5012 </li><li>Maße der Schaufel: B x T 330 x 215 mm</li><li>Gesamtmaße: H x B 1.130 x 475 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</p> Pulverbeschichtet, serienmäßig lichtblau RAL 5012.<br/>Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Vollgummibereifung, Räder mit Rollenlagerung.  ","Die EUROKRAFT Sackkarre ist der Klassiker unter den Sackkarren. In ihrem funktionellen Aufbau ist sie enorm stabil und bewältigt die ihr angetragenen  Aufgaben mit Leichtigkeit. Getränkekisten, Umzugskartons, Waschmaschinen sowie Installationszubehör und Werkzeugkisten können auf der Sackkarre angenehm transportiert werden. Dabei hilft die <b> breite Schaufel</b>, die Ladung sicher aufzunehmen.  Die <b> Sicherheitsgriffe</b> aus hochfestem Kunststoff liegen gut und sicher in der Hand.  <p>Für eine hohe Qualität und Stabilität sorgt die verschweißte <b>Stahlkonstruktion</b>. Schließlich ist dieser Alltagshelfer eine Anschaffung, die Sie ein ganzes Heim- und Handwerkerleben lang begleiten kann. Für eine leichtgängige Fahrweise sorgen die <b>Vollgummireifen mit Rollenlagerung</b>. Durch ihre massive Beschaffenheit sind sie 100% pannensicher und garantieren eine lange Haltbarkeit. </p> <ul><li>Farbe: lichtblau RAL 5012 </li><li>Maße der Schaufel: B x T 330 x 215 mm</li><li>Gesamtmaße: H x B 1.130 x 475 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</p> Pulverbeschichtet, serienmäßig lichtblau RAL 5012.<br/>Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Vollgummibereifung, Räder mit Rollenlagerung.  ",1,1,,,,,,,,
M5155,,401629,EUROKRAFT Transportkarre - Tragfähigkeit 350 kg - mit Luftreifen,EUROKRAFT Transportkarre - Tragfähigkeit 350 kg - mit Luftreifen,"Die Eurokraft Transportkarre zeichnet sich durch ihre robuste und funktionelle Konstruktion aus. Neben dem <b>pulverbeschichteten Stahl-Rahmen</b> ist sie mit einem <b>Drahtgitter</b> ausgestattet, das ein Wegrutschen gestapelter Ladungen effektiv verhindert. Die Stärke und Schlagfestigkeit des Stahls verleihen der Transportkarre eine enorme Stabilität, wodurch sie auch einer schweren Bestückung bis zu 350 kg problemlos standhält.  <p>Je nach Einsatzort der Transportkarre kann sie wahlweise mit <b>Vollgummi- oder Luftreifen</b> ausgestattet werden. Vollgummireifen sind absolut pannensicher und eignen sich besonders gut für den Einsatz auf asphaltierten Wegen und in Innen- bzw. Lagerräumen. Luftreifen gleichen Unebenheiten wie kleinere Steine oder Stöcke gut aus und sind daher ideal für unwegige Gelände geeignet. Die <b>450 x 280 mm große Schaufel </b>der Transportkarre bietet eine zuverlässige Unterlage.</p> <ul><li>Räder mit Rollenlagerung</li><li>Serienmäßig lichtblau RAL 5012</li><li>Sicherheitshandgriffe</li><li> Gesamtmaße: HxB 1.310 x 590 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich Pulverbeschichtet, serienmäßig lichtblau RAL 5012.<br/>Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Räder mit Rollenlagerung.<br/><B>Mit Drahtgitter</B> für Großes und Kleines.  ","Die Eurokraft Transportkarre zeichnet sich durch ihre robuste und funktionelle Konstruktion aus. Neben dem <b>pulverbeschichteten Stahl-Rahmen</b> ist sie mit einem <b>Drahtgitter</b> ausgestattet, das ein Wegrutschen gestapelter Ladungen effektiv verhindert. Die Stärke und Schlagfestigkeit des Stahls verleihen der Transportkarre eine enorme Stabilität, wodurch sie auch einer schweren Bestückung bis zu 350 kg problemlos standhält.  <p>Je nach Einsatzort der Transportkarre kann sie wahlweise mit <b>Vollgummi- oder Luftreifen</b> ausgestattet werden. Vollgummireifen sind absolut pannensicher und eignen sich besonders gut für den Einsatz auf asphaltierten Wegen und in Innen- bzw. Lagerräumen. Luftreifen gleichen Unebenheiten wie kleinere Steine oder Stöcke gut aus und sind daher ideal für unwegige Gelände geeignet. Die <b>450 x 280 mm große Schaufel </b>der Transportkarre bietet eine zuverlässige Unterlage.</p> <ul><li>Räder mit Rollenlagerung</li><li>Serienmäßig lichtblau RAL 5012</li><li>Sicherheitshandgriffe</li><li> Gesamtmaße: HxB 1.310 x 590 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich Pulverbeschichtet, serienmäßig lichtblau RAL 5012.<br/>Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Räder mit Rollenlagerung.<br/><B>Mit Drahtgitter</B> für Großes und Kleines.  ",1,1,,,,,,,,
M5113,,400434,"EUROKRAFT Stapelkarre - Tragfähigkeit 350 kg, mit Gleitkufen - mit Luftreifen","EUROKRAFT Stapelkarre - Tragfähigkeit 350 kg, mit Gleitkufen - mit Luftreifen","Durch die praktischen <b>Stahl-Gleitkufen</b> kann die Stapelkarre optimal über Kanten und Stufen befördert werden. Der Kunststoffschutz der Gleitkufen bewahrt dabei effektiv vor Kratzern und Beschädigungen. <b>Sicherheits-Kunststoffgriffe</b> sorgen für einen rutschfesten Halt beim Schieben der Stapelkarre. Durch praktische <b>Lufträder mit Wälzlagerung</b> wird das Bewegen der Stapelkarre unterstützt. Darüber hinaus kann die Stapelkarre durch ihre hohe <b>Tragfähigkeit von 350 kg</b> auch wuchtige Ladungen aufnehmen ohne den Verwender zu belasten. <p>Der Rahmen der Stapelkarre besteht aus <b>pulverbeschichtetem Stahl</b>, welches eine hohe Stabilität und Haltbarkeit aufweist. Durch ein Nachrüsten mit höhenverstellbaren Tragarmen (siehe Zubehör) kann die Stapelkarre ganz einfach zur Stuhlkarre erweitert werden.</p> <ul><li>Schaufel BxT 290 x140 mm</li><li>Gesamt HxB 1430 x 450 mm</li><li>Räder mit Wälzlagerung</li><li>Mit Sicherheits-Kunststoffgriffen</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p><b>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</b></p> Mit Sicherheits-Kunststoffgriffen.<br/>Hochwertig pulverbeschichtet, serienmäßig lichtblau RAL 5012. Räder mit Wälzlagerung. Ideal zum Transport über Stufen und Kanten.<br/><B>Mit höhenverstellbaren Tragarmen zur Stuhlkarre nachrüstbar.</B> ","Durch die praktischen <b>Stahl-Gleitkufen</b> kann die Stapelkarre optimal über Kanten und Stufen befördert werden. Der Kunststoffschutz der Gleitkufen bewahrt dabei effektiv vor Kratzern und Beschädigungen. <b>Sicherheits-Kunststoffgriffe</b> sorgen für einen rutschfesten Halt beim Schieben der Stapelkarre. Durch praktische <b>Lufträder mit Wälzlagerung</b> wird das Bewegen der Stapelkarre unterstützt. Darüber hinaus kann die Stapelkarre durch ihre hohe <b>Tragfähigkeit von 350 kg</b> auch wuchtige Ladungen aufnehmen ohne den Verwender zu belasten. <p>Der Rahmen der Stapelkarre besteht aus <b>pulverbeschichtetem Stahl</b>, welches eine hohe Stabilität und Haltbarkeit aufweist. Durch ein Nachrüsten mit höhenverstellbaren Tragarmen (siehe Zubehör) kann die Stapelkarre ganz einfach zur Stuhlkarre erweitert werden.</p> <ul><li>Schaufel BxT 290 x140 mm</li><li>Gesamt HxB 1430 x 450 mm</li><li>Räder mit Wälzlagerung</li><li>Mit Sicherheits-Kunststoffgriffen</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p><b>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</b></p> Mit Sicherheits-Kunststoffgriffen.<br/>Hochwertig pulverbeschichtet, serienmäßig lichtblau RAL 5012. Räder mit Wälzlagerung. Ideal zum Transport über Stufen und Kanten.<br/><B>Mit höhenverstellbaren Tragarmen zur Stuhlkarre nachrüstbar.</B> ",1,1,,,,,,,,
M5147,,401768,"EUROKRAFT Alu-Transportkarre - Tragfähigkeit 200 kg, mit Gleitkufen - Tragfähigkeit 200 kg","EUROKRAFT Alu-Transportkarre - Tragfähigkeit 200 kg, mit Gleitkufen - Tragfähigkeit 200 kg","Um Hindernisse wie Bordsteinkanten, Treppenstufen und Türschwellen leicht zu überwinden, ist die Alu-Transportkarre mit <b>Gleitkufen</b> ausgerüstet. Sie ermöglichen ein leichtes Abstützen und gleichzeitiges Herüberziehen über die Hindernisse. Die <b>Gesamthöhe von 1.300 mm</b> erlaubt einen sicheren und aufrechten Stand beim Hochziehen der Karre über eine Stufe oder Kante.  <p>Damit das schützende Material der Alu-Transportkarre nicht beschädigt wird, sind die Gleitkufen mit einer Schutzummantelung versehen. Die eloxierte Alu-Transportkarre kann <b>bis zu 200 kg</b> tragen, verfügt jedoch selbst über ein <b>Eigengewicht von nur 8 kg</b>. Besonders ruhig laufen die <b>profilierten Luftreifen</b> durch die sichere Gleitlagerung.</p> <ul><li>feste Schaufel aus gesicktem Alublech</li><li>Maße der Schaufel: BxT 280 x 260 mm</li><li>Gesamtmaße: HxB 1.300 x 500 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich  Sicherer und einfacher Transport über Stufen und Kanten mittels Gleiten auf den Kufen bei schwerer und sperriger Last. ","Um Hindernisse wie Bordsteinkanten, Treppenstufen und Türschwellen leicht zu überwinden, ist die Alu-Transportkarre mit <b>Gleitkufen</b> ausgerüstet. Sie ermöglichen ein leichtes Abstützen und gleichzeitiges Herüberziehen über die Hindernisse. Die <b>Gesamthöhe von 1.300 mm</b> erlaubt einen sicheren und aufrechten Stand beim Hochziehen der Karre über eine Stufe oder Kante.  <p>Damit das schützende Material der Alu-Transportkarre nicht beschädigt wird, sind die Gleitkufen mit einer Schutzummantelung versehen. Die eloxierte Alu-Transportkarre kann <b>bis zu 200 kg</b> tragen, verfügt jedoch selbst über ein <b>Eigengewicht von nur 8 kg</b>. Besonders ruhig laufen die <b>profilierten Luftreifen</b> durch die sichere Gleitlagerung.</p> <ul><li>feste Schaufel aus gesicktem Alublech</li><li>Maße der Schaufel: BxT 280 x 260 mm</li><li>Gesamtmaße: HxB 1.300 x 500 mm</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich  Sicherer und einfacher Transport über Stufen und Kanten mittels Gleiten auf den Kufen bei schwerer und sperriger Last. ",1,1,,,,,,,,
M5148,,401781,EUROKRAFT Sackkarre mit klappbarer Schaufel - Tragfähigkeit 200 kg - Tragfähigkeit 200 kg,EUROKRAFT Sackkarre mit klappbarer Schaufel - Tragfähigkeit 200 kg - Tragfähigkeit 200 kg,"Mit der Eurokraft Sackkarre gestaltet sich der Transport über Stufen und Kanten durch das <b>Gleiten auf den Kufen</b> besonders sicher und einfach. Schwere und sperrige Lasten können mit der Sackkarre effizient gesteuert werden. Die EUROKRAFT Sackkarre überzeugt durch ihre hochwertige, robuste Verarbeitung. Durch die geschweißte, <b>eloxierte  Aluminiumrohr-Konstruktion</b> ist die Sackkarre absolut rostfrei und färbt nicht ab. Außerdem hat Aluminium den Vorteil ca. 30% leichter als Stahlrohr zu sein.  <p> Für einen guten Gripp haben die Luftreifen ein <b>leistungsstarkes Stollenprofil</b> sowie funktionelle Gleitlager. Die Schaufel der EUROKRAFT Sackkarre besteht aus gesicktem Alublech und lässt sich bei Bedarf leicht hochklappen. </p> <ul><li>Maße der Schaufel: BxT 280 x 260 mm</li><li>Maße Gesamt: HxB  1.300 x 500 mm</li><li>leichtes, eloxiertes Aluminium</li><Reifen mit Stollenprofil und Gleitlager</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich  Sicherer und einfacher Transport über Stufen und Kanten mittels Gleiten auf den Kufen bei schwerer und sperriger Last. ","Mit der Eurokraft Sackkarre gestaltet sich der Transport über Stufen und Kanten durch das <b>Gleiten auf den Kufen</b> besonders sicher und einfach. Schwere und sperrige Lasten können mit der Sackkarre effizient gesteuert werden. Die EUROKRAFT Sackkarre überzeugt durch ihre hochwertige, robuste Verarbeitung. Durch die geschweißte, <b>eloxierte  Aluminiumrohr-Konstruktion</b> ist die Sackkarre absolut rostfrei und färbt nicht ab. Außerdem hat Aluminium den Vorteil ca. 30% leichter als Stahlrohr zu sein.  <p> Für einen guten Gripp haben die Luftreifen ein <b>leistungsstarkes Stollenprofil</b> sowie funktionelle Gleitlager. Die Schaufel der EUROKRAFT Sackkarre besteht aus gesicktem Alublech und lässt sich bei Bedarf leicht hochklappen. </p> <ul><li>Maße der Schaufel: BxT 280 x 260 mm</li><li>Maße Gesamt: HxB  1.300 x 500 mm</li><li>leichtes, eloxiertes Aluminium</li><Reifen mit Stollenprofil und Gleitlager</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich  Sicherer und einfacher Transport über Stufen und Kanten mittels Gleiten auf den Kufen bei schwerer und sperriger Last. ",1,1,,,,,,,,
M43347,,508321,"Wolf Aufsatzschrank - 2 Abteile, HxBxT 445 x 600 x 500 mm - feuerrot","Wolf Aufsatzschrank - 2 Abteile, HxBxT 445 x 600 x 500 mm - feuerrot","Zu den Schließfachschränken passende Aufsatzschränke, die mit dem jeweiligen Unterschrank verschraubt werden.<p>","Zu den Schließfachschränken passende Aufsatzschränke, die mit dem jeweiligen Unterschrank verschraubt werden.<p>",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M90800,,108287,"Mauser Schiebetürschrank - Aufsatzschrank, Schrankbreite 1600 mm - HxBxT 500 x 1600 x 500 mm, lichtgrau / ultramarinblau","Mauser Schiebetürschrank - Aufsatzschrank, Schrankbreite 1600 mm - HxBxT 500 x 1600 x 500 mm, lichtgrau / ultramarinblau"," Hochwertige, einbrennlackierte Stahlblechkonstruktion (0,8 mm). Korpus verschweißt.<br/>Leichtgängige Schiebetüren mit Bügelgriff auf Kugellagerrollen. Gummipuffer garantieren geräuscharmes Anschlagen der Türen. Zentralverriegelung per Drehzylinderschloss mit Wechselkern inklusive 2 Schlüssel.<br/>Fachböden graphitschwarz RAL 9011, im 25-mm-Raster verstellbar, Tragkraft pro Boden ca. 50 kg. Aufsatzschränke inkl. Montagematerial. "," Hochwertige, einbrennlackierte Stahlblechkonstruktion (0,8 mm). Korpus verschweißt.<br/>Leichtgängige Schiebetüren mit Bügelgriff auf Kugellagerrollen. Gummipuffer garantieren geräuscharmes Anschlagen der Türen. Zentralverriegelung per Drehzylinderschloss mit Wechselkern inklusive 2 Schlüssel.<br/>Fachböden graphitschwarz RAL 9011, im 25-mm-Raster verstellbar, Tragkraft pro Boden ca. 50 kg. Aufsatzschränke inkl. Montagematerial. ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M90806,,108302,"Mauser Schiebetürschrank - mit 8 Fachböden, Mitteltrennwand - HxBxT 1950 x 1600 x 500 mm, lichtgrau","Mauser Schiebetürschrank - mit 8 Fachböden, Mitteltrennwand - HxBxT 1950 x 1600 x 500 mm, lichtgrau"," Hochwertige, einbrennlackierte Stahlblechkonstruktion (0,8 mm). Korpus verschweißt.<br/>Leichtgängige Schiebetüren mit Bügelgriff auf Kugellagerrollen. Gummipuffer garantieren geräuscharmes Anschlagen der Türen. Zentralverriegelung per Drehzylinderschloss mit Wechselkern inklusive 2 Schlüssel.<br/>Fachböden graphitschwarz RAL 9011, im 25-mm-Raster verstellbar, Tragkraft pro Boden ca. 50 kg. Sockelhöhe 100 mm. Serienmäßig Höhenausgleichsschrauben. "," Hochwertige, einbrennlackierte Stahlblechkonstruktion (0,8 mm). Korpus verschweißt.<br/>Leichtgängige Schiebetüren mit Bügelgriff auf Kugellagerrollen. Gummipuffer garantieren geräuscharmes Anschlagen der Türen. Zentralverriegelung per Drehzylinderschloss mit Wechselkern inklusive 2 Schlüssel.<br/>Fachböden graphitschwarz RAL 9011, im 25-mm-Raster verstellbar, Tragkraft pro Boden ca. 50 kg. Sockelhöhe 100 mm. Serienmäßig Höhenausgleichsschrauben. ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
